"image-container href","img-responsive src","exhibitor-name","directory-stand 2","exhibitor-info href","wrap-word","text-left","pps-tags","pps-tags href","title-in-exhibitor-summary","brands href","wrap-word 2"
"https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shengzhou%20dingsen%20precision%20mould%20co%20ltd.org-e9bac8cd-cb5c-4d89-917b-a168fcb48c3d.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","SHENGZHOU DINGSEN PRECISION MOULD CO., LTD.","1B18","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shengzhou%20dingsen%20precision%20mould%20co%20ltd.org-e9bac8cd-cb5c-4d89-917b-a168fcb48c3d.html","Our company specializes in the design, manufacturing and processing of precision metalworking molds. Our main business includes stamping molds, continuous molds, stretching molds and various customized non-standard metalworking molds. The product is widely used in industries such as auto parts, electronics and home appliances. Leveraging the direct supply advantage of the factory, while considering both cost-effectiveness and delivery efficiency, we can customize solutions for customers.","Categories","Jig & Metal Forming, Manufacturer (Brand Owner), Automotive & Auto Parts, EV Components & Parts Manufacturers, Electrical & Electronics, Machine Building, Mold & Die, Plastic & Rubber","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shengzhou%20dingsen%20precision%20mould%20co%20ltd.org-e9bac8cd-cb5c-4d89-917b-a168fcb48c3d.html","Brands","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shengzhou%20dingsen%20precision%20mould%20co%20ltd.org-e9bac8cd-cb5c-4d89-917b-a168fcb48c3d.html","Dingsen Mould，Jianyou Mould"
"https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shinchiho%20measuring%20instruments%20co%20ltd.org-6b955e70-007f-4d94-b061-f73df81d3f72.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-fe45d2b3-9903-4b80-b4a8-97b0e50bbee3/desktop-small/62ec8c6b-0ffb-4411-a496-3d174e428569.jpg","SHINCHIHO MEASURING INSTRUMENTS CO., LTD.","1A06","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shinchiho%20measuring%20instruments%20co%20ltd.org-6b955e70-007f-4d94-b061-f73df81d3f72.html","We are a distributor of precision measuring instruments, specializing in Mitutoyo products including CMM, vision systems, profile projectors, and hand tools. We provide sales, installation, training, and after-sales service to support quality control in manufacturing industries.","Categories","3D-Coordinate Measuring Machine and Instrument, Coordinate Measuring Machine, Dimension Measuring Machine, Optical Measuring & Testing Machine & Instrument, Precision Measuring, Quality Control & Testing, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Automotive & Auto Parts, EV Components & Parts Manufacturers, Electrical & Electronics, Job Shop, Machine Building, Mold & Die","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shinchiho%20measuring%20instruments%20co%20ltd.org-6b955e70-007f-4d94-b061-f73df81d3f72.html","Brands","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shinchiho%20measuring%20instruments%20co%20ltd.org-6b955e70-007f-4d94-b061-f73df81d3f72.html","Mitutoyo"
"https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shing%20shing%20long%20industrial%20inc.org-c78ea079-3e06-4e31-8981-f19a949de783.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-07093a52-ecb0-4692-b428-7c8af01afc9b/desktop-small/558b3edf-d417-4d18-b134-816e79474f63.jpg","SHING SHING LONG INDUSTRIAL INC.","0G31-2","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shing%20shing%20long%20industrial%20inc.org-c78ea079-3e06-4e31-8981-f19a949de783.html","We are an automotive parts manufacturer in Taiwan, offering OEM/ODM production, customized solutions, and reliable product quality. We work with global buyers, distributors, and partners looking for dependable manufacturing support from Taiwan.","Categories","OTHERS, Manufacturer (Brand Owner), EV Components & Parts Manufacturers, Plastic & Rubber","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shing%20shing%20long%20industrial%20inc.org-c78ea079-3e06-4e31-8981-f19a949de783.html","Brands","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shing%20shing%20long%20industrial%20inc.org-c78ea079-3e06-4e31-8981-f19a949de783.html","SHING SHING LONG INDUSTRIAL INC."
"https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shodensha%20thailand%20co%20ltd.org-6851db1b-b422-4947-aa59-ba449ad8e46a.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-e96d1dca-13d8-4a4c-bef2-1328f8effdc1/desktop-small/b3352f22-7e8c-4714-8679-85c66b477648.jpg","SHODENSHA (THAILAND) CO., LTD.","1Z06","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shodensha%20thailand%20co%20ltd.org-6851db1b-b422-4947-aa59-ba449ad8e46a.html","Shodensha (Thailand) Co., Ltd. is committed to ensuring our customers' confidence in our optical products made in Japan, such as microscopes, under the motto 'High Quality, Low Price.' We actively contribute to quality improvement and technical innovation across various fields through our core concept of microscope and stereo microscope 'Viewing.' We continuously strive to deliver products that satisfy and exceed our customers' expectations.""","Categories","Optical Measuring & Testing Machine & Instrument, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Automotive & Auto Parts, Electrical & Electronics, Machine Building, Metallurgical, Plastic & Rubber","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shodensha%20thailand%20co%20ltd.org-6851db1b-b422-4947-aa59-ba449ad8e46a.html","Brands","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.shodensha%20thailand%20co%20ltd.org-6851db1b-b422-4947-aa59-ba449ad8e46a.html","Shodensha, Shodensha Inc. (Japan)"
"https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.siam%20metal%20work%20manufacturing%20co%20ltd.org-47d96051-5123-42c2-b803-cda5dc54e3ff.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-e3b7c363-d1a3-4cb2-8272-3b44b5c7b922/desktop-small/cabc11b7-4d9b-42fc-8b9d-f4fd4d24fc2b.png","SIAM METAL WORK MANUFACTURING CO., LTD.","1C26","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.siam%20metal%20work%20manufacturing%20co%20ltd.org-47d96051-5123-42c2-b803-cda5dc54e3ff.html","We are a metal part manufacturer by many kinds of process such as stamping, machining, grinding and welding included tooling and equipment which we are an expert in the automotive industry more than 21 years.

And our management system was certified by IATF16949, ISO9001, ISO14001 and ISO45001 from Bureau Veritas Thailand. 

So, from the above reason, we assure that you can found a reasonable price with a good quality and service when you come to see us at our stand.","Categories","OTHERS, OEM/Subcontrator, Automotive & Auto Parts","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.siam%20metal%20work%20manufacturing%20co%20ltd.org-47d96051-5123-42c2-b803-cda5dc54e3ff.html","Brands","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.siam%20metal%20work%20manufacturing%20co%20ltd.org-47d96051-5123-42c2-b803-cda5dc54e3ff.html","We serve a metal part processing."
"https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.stanley%20engineered%20fastening.org-9a5dd640-0ede-420e-8bcc-77695d903541.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-d49c3f08-48fe-43ee-b188-8be72626bf1c/desktop-small/8f7fd1dd-a57d-4ae2-afa3-2ff77fe3d601.jpg","STANLEY ENGINEERED FASTENING","1A29","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.stanley%20engineered%20fastening.org-9a5dd640-0ede-420e-8bcc-77695d903541.html","As the world’s #1 fastening systems provider, Stanley® Engineered Fastening builds on over 100 years of experience and the strength of legacy brands like Nelson®, Tucker®, and POP®. With more than 2.5 million sq. ft. of facilities worldwide, we combine global resources with localized expertise to help bring ideas to market faster and enable progress across industries.","Categories","Assembly and Installation Systems, Industrial Fasteners and Fixings, Thermal Design Components (Heater Control Parts), OTHERS, Manufacturer (Brand Owner), Aerospace, Agriculture, Automotive & Auto Parts, EV Components & Parts Manufacturers, Electrical & Electronics, Plastic & Rubber","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.stanley%20engineered%20fastening.org-9a5dd640-0ede-420e-8bcc-77695d903541.html","Brands","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.stanley%20engineered%20fastening.org-9a5dd640-0ede-420e-8bcc-77695d903541.html","Avdel, Integra, Nelson, Optia, Stanley Assembly Technologies, POP, Tucker"
"https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.suzhou%20detech%20automation%20technology%20co%20ltd.org-fb20e754-9c73-429d-a01f-44629ff5696e.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-0429e927-e023-4bcd-979c-95e004614e8b/desktop-small/87ad14be-4972-46ed-86af-bae4ec0abdf6.png","SUZHOU DETECH AUTOMATION TECHNOLOGY CO., LTD.","0G12","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.suzhou%20detech%20automation%20technology%20co%20ltd.org-fb20e754-9c73-429d-a01f-44629ff5696e.html","Suzhou DETECH Automation Technology Co., Ltd. specializes in R&D of fluid control products including fluid transfer, precision metering, closed-loop monitoring, and dispensing & mixing. With over 20 years of equipment experience, we provide reliable solutions for various fluids such as adhesives and lubricants. We develop, produce, and sell automated dispensing equipment, LSR (liquid silicone rubber) molding machines, and high/low pressure foaming equipment. Our customers span automotive OEMs, auto parts, new energy (battery, motor, ECU), electronics, semiconductors, embodied AI, aerospace, an","Categories","Mechanical Press, OTHERS, Manufacturer (Brand Owner), Automotive & Auto Parts, EV Automobile Assembler, EV Components & Parts Manufacturers, Electrical & Electronics, Mold & Die, Plastic & Rubber","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.suzhou%20detech%20automation%20technology%20co%20ltd.org-fb20e754-9c73-429d-a01f-44629ff5696e.html","Brands","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.suzhou%20detech%20automation%20technology%20co%20ltd.org-fb20e754-9c73-429d-a01f-44629ff5696e.html","DETECH"
"https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.suzhou%20friends%20laser%20technology%20co%20ltd.org-6cd11794-f502-42da-9caf-b276d66b7108.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-c6c9c0a7-bb16-4764-9b15-52d037107684/desktop-small/87bbb81a-165a-4e46-90d8-cf563d12793b.jpg","SUZHOU FRIENDS LASER TECHNOLOGY CO., LTD.","1B16","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.suzhou%20friends%20laser%20technology%20co%20ltd.org-6cd11794-f502-42da-9caf-b276d66b7108.html","Founded in 2014. From the beginning, the company has adhered to its initial intention of industry, sticking to the business principles of Integrity, Innovation, Cooperation, and Sharing. It specializes in laser welding/marking/cleaning and cutting   equipment research, development, and manufacturing. It is committed to serving the new energy industry, automotive electronics, medical device industry, and other industries. Our goal is to become a significant laser equipment supplier in China and even worldwide after years of continuous effort, with the support of our partners and customers.","Categories","Fiber Laser Machine, Laser Cutting Machine, Laser Marking Machine, Laser Welding Machine, Manufacturer (Brand Owner), Aerospace, Automotive & Auto Parts, EV Automobile Assembler, EV Components & Parts Manufacturers, Electrical & Electronics, Plastic & Rubber","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.suzhou%20friends%20laser%20technology%20co%20ltd.org-6cd11794-f502-42da-9caf-b276d66b7108.html","Brands","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.suzhou%20friends%20laser%20technology%20co%20ltd.org-6cd11794-f502-42da-9caf-b276d66b7108.html","Friends Laser"
"https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.suzhou%20jinhongshun%20auto%20parts%20co%20ltd.org-912ea568-cc61-4f14-9fbd-a17b4f7118f3.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-3aba6c4e-f150-4044-9f9a-0ff983e098ab/desktop-small/d6c05519-7d66-4a09-ae0a-bb2d68a51603.jpg","SUZHOU JINHONGSHUN AUTO PARTS CO., LTD.","1A38","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.suzhou%20jinhongshun%20auto%20parts%20co%20ltd.org-912ea568-cc61-4f14-9fbd-a17b4f7118f3.html","We commit to providing professional manufacturing services for automotive parts such as stamping, welding, cathodic electrophoresis, gluing and PVC for major automotive enterprises.","Categories","OTHERS, OEM/Subcontrator, Automotive & Auto Parts","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.suzhou%20jinhongshun%20auto%20parts%20co%20ltd.org-912ea568-cc61-4f14-9fbd-a17b4f7118f3.html","","",""
"https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.thai%20giant%20co%20ltd.org-29c9853a-57fe-40b5-9063-766d5b012e4e.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-391bc427-c378-4dca-8eab-b242771443cf/desktop-small/883e2a26-222a-4728-b565-48dbfcfe85a0.jpg","THAI GIANT CO., LTD.","1C29","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.thai%20giant%20co%20ltd.org-29c9853a-57fe-40b5-9063-766d5b012e4e.html","Our product list includes Shaft Seals, Wiper Seals, Bonded Seals, V-Seals, O-Rings, Boots, and Rubber Parts. Material list: NBR, PORYACRYLATE, EPDM, NEOPRENE, SILICONE, FPM.  Our products are exported worldwide, directly shipping to 80 different countries.
Our factory always pursues to manufacture high quality products. Our factory has received the international certificate ISO:9001.
We manufacture and develop high quality seal products for our customers.","Categories","Hydraulic Press, OTHERS, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Automotive & Auto Parts","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.thai%20giant%20co%20ltd.org-29c9853a-57fe-40b5-9063-766d5b012e4e.html","Brands","https://www.automanexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.thai%20giant%20co%20ltd.org-29c9853a-57fe-40b5-9063-766d5b012e4e.html","SOG"
