,url,Nature of Business,Location,Main Categories,Brands,Contact Person,Office Address,Country/Region,Major Markets,Position,Year of Establishment,Total Employees,Annual Turnover
482,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ajal-HK-Ltd/1X09XMY8,"Exporter, Importer, Manufacturer, Retailer, Wholesaler",Hong Kong,Fine Jewellery,,Mr Hitesh Vaghasiya,"Unit F2-11, 4/F, Hang Fung Industrial Building Phase 2, No. 2G Hok Yuen Street, Hunghom, Kowloon, Hong Kong",Hong Kong,"Central & South America, Eastern Europe, North America, Other Asian Countries",Director,2016.0,1 - 5,"US$ 500,000 - 999,999"
483,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ally-Jewellery-Limited/1S00OGRO9,"Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,Fine Jewellery,,Mr Cyrus Wong,"1616B, 16/F, Peninsla Square, 18 Sung On Street, Hung Hom, Kowloon,",Hong Kong,"Chinese Mainland, Middle East, North America, Worldwide",Director,2016.0,1 - 5,"US$ 5,000,000 - 9,999,999 View details Factory & Facility"
484,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Arts-International-Inc-Ltd/1X0B1VQP,Wholesaler,Hong Kong,"Costume & Fashion Jewellery, Fashion Accessories, Fashion, Eyewear & Accessories, Fine Jewellery, Jewellery & Watch, Packaging & Displaying Materials","Cartier, Bulgari, Van Cleef & Arpels",Mr Jorge Chamizo De Caceres,"509, 5/F, Bank of America Tower, 12 Harcourt Road, Central, Hong Kong",Hong Kong,"Australasia, Chinese Mainland, Hong Kong, Japan, North America, Southeast Asia, Taiwan, Western Europe",DIRECTOR,2012.0,1 - 5,"US$ 1,000,000 - 4,999,999"
485,https://sourcing.hktdc.com/en/Supplier-Store/Profile/BSJ-International-Ltd/1S00O59YX,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Costume & Fashion Jewellery, Fine Jewellery","Ben Yep Collection Certificate Name Issued By Certificate Type Valid Date Certificate of Registration for Category A Registrant (Section 53ZUG, Cap 615) CUSTOMS AND EXCISE DEPARTMENT Others 02 Jun 2023 - 31 Dec 2025",Ms Pinki Au Yeung,"Unit 901, Peninsula Square, 18 Sung On Street, Hung Hom, HK Unit 901, Peninsula Square, 18 Sung On Street Hong Kong Hong Kong",Hong Kong,Worldwide,,2009.0,,
486,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Bally-Jewellery-Ltd/1X009FL6,Wholesaler,Hong Kong,"Fine Jewellery, Jewellery & Watch",,Mr Chun Nam Yuen,"23/F., The Cameron, 33 Cameron Road, Tsim Sha Tsui, Hong Kong",Hong Kong,"Hong Kong, Southeast Asia",Director,1983.0,16 - 25,"US$ 10,000,000 - 49,999,999 Italian Jewellery 18 Karat gold 14 Karat gold"
487,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Brilliant-Diamond-Jewellery-Manufacturer-Ltd-/1S00NUU9F,"Manufacturer, Retailer, Wholesaler",Hong Kong,Fine Jewellery,ANY Jewellery jewellery jewelry diamond diamond jewellery ring earrings pendant and necklace bangle and bracelet View details Factory & Facility View All Diamond Earrings Diamond Jewellery Set Diamond Wedding Band Rings Diamond Pendant and Necklace,Miss Stephanie Ng,"11/F Kam Sang Building, 257 Dex Voeux Road Central, Sheung Wan Hong Kong",Hong Kong,"Australasia, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe",Sales Director,2014.0,11 - 15,
488,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Chia-Ta-Jewellery-Co-Ltd/1X00D1ZY,"Manufacturer, Retailer, Wholesaler",Hong Kong,Fine Jewellery,CHIA TA Set of Jadeite Earrings and Ring with Diamonds Jadeite Double-hoop Earrings,Mr Yu Chung Ta,"Flat A, B, C, 18/F., The Jade Plaza, 513-531 Canton Road, Kowloon, Hong Kong",Hong Kong,"Chinese Mainland, Hong Kong, Other Asian Countries, Taiwan",Director,1980.0,1 - 5,
489,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Crown-Jewellery-Mfrs-Ltd/1X009G4K,"Exporter, Importer, Manufacturer, Retailer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch",,Mr Tony Woo,"Shop 255, 2/F., Houston Centre, 63 Mody Road, Tsim ShaTsui East, Kowloon, Hong Kong.",Hong Kong,"Chinese Mainland, Hong Kong, Japan, Korea, North America, Other Asian Countries",Director,2002.0,26 - 50,"US$ 1,000,000 - 4,999,999 ODM OEM Certificate Name Issued By Certificate Type Valid Date CROWN LOGO - - -"
490,https://sourcing.hktdc.com/en/Supplier-Store/Profile/DWL-Creations-Ltd/1X009YZ7,"Exporter, Manufacturer",Hong Kong,"Fine Jewellery, Jewellery & Watch",,Mr Davies HG Tan,"Room 612, Fu Hang Industrial Building, 1 Hok Yuen Street East, Hung Hom, Kowloon, Hong Kong",Hong Kong,Worldwide,Managing Director,1986.0,101 - 200,"US$ 1,000,000 - 4,999,999 ODM OEM View details Factory & Facility"
491,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Denis-Hazell-Int-l-Ltd/1X001RAH,"Exporter, Manufacturer",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Denis Hazell,Mr Alain Wong,"Rm 304, Fu Hang Industrial Building,1 Hok Yuen Street East, Hunghom, Kowloon, Hong Kong.",Hong Kong,Worldwide,Chairman,1977.0,26 - 50,
492,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Donovans-Ltd/1X00COBP,Manufacturer,Hong Kong,Fine Jewellery,,Mr Franky Yeh,"Unit 103B , 1/F, Harbour Centre Tower 1, No.1 Hok Cheung Street, Hunghom, Kowloon, Hong Kong.",Hong Kong,"Australasia, Central & South America, Hong Kong, North America, Western Europe",Manager,2002.0,16 - 25,"US$ 1,000,000 - 4,999,999 ODM OEM View details Factory & Facility"
493,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dragon-Treasure-Holdings-Limited/1S00OGGWW,"Manufacturer, Wholesaler",Hong Kong,Fine Jewellery,,Miss QUEENIE LEE,"Unit 1211-1212 Silvercord Tower 2, No.30 Canton Road Tsim Sha Tsui Kowloon",Hong Kong,"Middle East, North America",Manager,2023.0,6 - 10 rhino JCAD CNC View details Factory & Facility,
494,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Dynamic-International/1X009Z21,"Exporter, Importer, Others",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",,Mr Ashu Ashu,"Room 901, 9/F., Heng Ngai Jewelry Centre, 4 Hok Yuen Street East, Hunghom Kowloon",Hong Kong,"Eastern Europe, Hong Kong, Japan, Korea, Middle East, Taiwan",President,1987.0,6 - 10,"US$ 1,000,000 - 4,999,999"
