Company Name,Location,Booth,url
"Saku Jewelry Japan Co., Ltd",Japan,['Booth: AWE 11-G19   |   Semi-Precious Stone   |   Brazil Pavilion'],/event/hkdgp/en/exhibitor/1S005UFKX
Salvatore Palomba Di Palomba Ugo & C. Snc,Italy,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005YLS3
Sanish Pearl,Japan,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005UEDJ
"Seiwa Co., Ltd.",Japan,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005UCV3
"Sezaki Pearl Co.,LTD.",Japan,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005UEYS
Shalibhadra Company Limited,Japan,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005YLZI
Shanghai Baihui Gems Co,Chinese Mainland,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005XZC1
"Shenzhen Linlong Shanhu Co., Ltd",Chinese Mainland,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005XZ9A
"Shenzhen Sea Diamond LGD Co., Ltd",Chinese Mainland,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005XLML
"Shenzhen Zhencai Jewelry Co., Ltd",Chinese Mainland,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005YI53
"Shima Co., Ltd.",Japan,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005UEBP
Shiv Bhavani Impex,India,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005YL50
"Shiyan Boreating Turquoise Jewelry Co., Ltd.",Chinese Mainland,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005ZPQ5
"Shouto Co., Ltd",Japan,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005UEQG
Shree Hari Har Gems,India,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005ZKMM
"Shwe Moe Oo Gems & Jewellery Co., Ltd.",Myanmar,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005W61R
"Sinomach Diamond (Henan) Co., Ltd.",Chinese Mainland,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005ZK1D
Snow Pearl Jewellery,Myanmar,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005YJKT
Special Gems and Jewellery Company Limited,Myanmar,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005W37C
Sudi Diam (Shanghai) Company Limited,Chinese Mainland,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005W8UA
TRP Impex,India,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005YLXO
"Tacoal & Co., Ltd.",Japan,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005YL6X
"Tahiti Vaima Pearl Co., Ltd.",Taiwan,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005VVEZ
"Takatsu Pearl Co., Ltd",Japan,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005UDDK
Tarava Pearl,French Polynesia,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005YJMN
Taurus Jewellery,Chinese Mainland,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005VUUO
"Tenchi Business Link Co., Ltd.",Japan,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005UFEF
"Toukou Co., Ltd.",Japan,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005UD8Z
Trillion Jewels Private Limited,India,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005VVHQ
"Uki Co., Ltd.",Japan,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005UFFC
Uwakai Pearl Inc.,Japan,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005UE1J
V.K Super Gems Co Ltd,Thailand,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005VO8O
"VP Gemstones Co., Ltd.",Vietnam,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005YKNJ
Vaishali Diamonds DMCC,United Arab Emirates,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005YKOG
Verani Jewels (Pvt) Ltd,Sri Lanka,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005YKAM
Vihan Gems,India,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005VO19
Virtuous Diam,India,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005XOE6
Vivid Gems (Pvt) Ltd,Sri Lanka,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005YKEA
World Sapphire Gems,Sri Lanka,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005YK6Y
"Wsp Co., Ltd.",Japan,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005UDSB
Xia Corporation,Japan,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005UCW0
Yamagiwa Co Ltd,Japan,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005UF8X
"Yee Pearl Co., Ltd.",Japan,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005UF0L
Yin Chin Mogok Gems,Myanmar,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005YI2C
Zabu Htun Pearl & Jewellery,Myanmar,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005YIBL
"Zhengzhou Carbon Technology Co., Ltd",Chinese Mainland,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005Z01X
"Zhengzhou Lingzuan New Material Co., Ltd",Chinese Mainland,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005ZK9P
"Zhengzhou Solstar Diamond Co., Ltd.",Chinese Mainland,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005ZKAM
"Zhuhai Hengqin Opus Station Jewelry Culture Co.,Ltd",Chinese Mainland,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005ZK51
"Zhuji Lezhen Jewelry Co., Ltd.",Chinese Mainland,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005YLKR
"Zhuji Muxi Jewelry Co., Ltd.",Chinese Mainland,['Booth: AWE 10-C12   |   Semi-Precious Stone   |   Italy Pavilion'],/event/hkdgp/en/exhibitor/1S005YLE9
"Zhuji Runxi Jewelry Co., Ltd",Chinese Mainland,['Booth: AWE 1-N40   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005YLLO
"Zhuji S.D.L Pearl & Gem Co., Ltd",Chinese Mainland,['Booth: AWE 1-N40   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005YLG3
"Zhuji Yashang Jewelry Co., Ltd.",Chinese Mainland,['Booth: AWE 1-N40   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005YM9N
"Zhuji Yunjie Jewelry Co., Ltd.",Chinese Mainland,['Booth: AWE 1-N40   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005YLF6
"Zhuji Yuting Jewelry Co., Ltd.",Chinese Mainland,['Booth: AWE 1-N40   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005YLCF
"Zhushan County Baofeng Jewelry Co., Ltd.",Chinese Mainland,['Booth: AWE 1-N40   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005ZKT1
"Zhushan County Butian Shengyu Turquoise Co., Ltd.",Chinese Mainland,['Booth: AWE 1-N40   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005ZKWS
"Zhushan County Huazhou Yilan Jewelry Marketing Co., Ltd.",Chinese Mainland,['Booth: AWE 1-N40   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005ZKR7
Zhushan County Qinba Turquoise Co.,Chinese Mainland,['Booth: AWE 1-N40   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005ZKVV
Zhushan County Songyuantang Turquoise Trading Firm,Chinese Mainland,['Booth: AWE 1-N40   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005ZKXP
"Zhushan County Xingzhu Lishuizhi Resources Investment Development Co., Ltd.",Chinese Mainland,['Booth: AWE 1-N40   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005ZKZJ
Zhushan County Yipintang Premium Turquoise,Chinese Mainland,['Booth: AWE 1-N40   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005ZKYM
Japan Pearl Showcase,Japan,['Booth: AWE 1-N40   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005Z6A0
Japan Pearl Exporters' Association,Japan,['Booth: AWE 1-N40   |   Sea Water Pearl   |   Zhuji Pavilion'],/event/hkdgp/en/exhibitor/1S005Z693
