ref,department,url,batch_time,description,award_date,awardee,sum
1279EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_3009.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Building Services Fitting-out, Replacement and Improvement Works for Health Sector Venues in Hong Kong East Region and Outlying Islands / Air Conditioning Installation",Nov 2021,Yordland Engineering Limited,"$46,830,680.00"
1507EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2960.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Maintenance of Electrical Installations in BTSD Venues / Electrical Installation,Nov 2021,Che Luen Electrical Engineering Company Limited,"$35.778,300.00"
EMS/T/01/2021(A),Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_3005.html,2026-03-08 16:28:30.070572,Provision of Light Goods Vehicles for Hiring by Electrical and Mechanical Services Department / Hiring of Light Goods Vehicles,Oct 2021,"Lison Transportation Co. Ltd. (Items 1, 2 & 3) and GoGo Tech Limited (Items 4 & 5)","HK$48,614,168.70. (Items 1, 2 & 3) and HK$30,043,154.00 (Items 4 & 5)"
1329EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2999.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package Two of FT21) / Comprehensive Maintenance and Repair of lift installations at various premises of the Government of the Hong Kong Special Administrative Region,Oct 2021,Fujitec (HK) Company Limited,"$24,712,726.00"
2063EM21W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_4012.html,2026-03-08 16:28:30.070572,Replacement of Chillers and Associated Equipment at Tuen Mun Children and Juvenile Home / Air Conditioning Installation,Oct 2021,Kenworth Engineering Limited,"$8,982,300.00"
EMSDTD0121,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2990.html,2026-03-08 16:28:30.070572,"Provision of Design, Supply, Implementation and Maintenance Services of Asset Management System for the Electrical and Mechanical Services Department / Services of Asset Management System",Oct 2021,Unincorporated Joint Venture between Anacle Systems Limited and ClusterTech Limited,"HK$10,910,826.00"
2757EM20W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2984.html,2026-03-08 16:28:30.070572,"Supply and Installation of Data Acquisition Systems of Free-flow Tolling System and Associated Modification Works for Existing E&M Systems Affected by Toll Plaza Modification in Lion Rock Tunnel, Shing Mun Tunnels and Tsing Sha Control Area / Complete design, supply, delivery and installation of one (1) set each of new Data Acquisition System (DAS) in Lion Rock Tunnel (LRT), Shing Mun Tunnels (SMT) and Tsing Sha Control Area (TSCA) in Hong Kong Special Administrative Region.",Oct 2021,Autotoll Limited,"$117,000,000.00"
3286EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2974.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Replacement, Alterations, Additions and Improvement Works of Electrical, Mechanical and Air-conditioning Installations at Various Boundary Crossing Facilities and Transport Services Venues / Air Conditioning Installation",Sep 2021,Meco Engineering Limited,"$55,293,180.00"
2513EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2949.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for the Maintenance and Repair of, Alterations and Additions to Fire Service Installations for Airport Venues / Fire Service Installation",Sep 2021,Kenworth Engineering Limited,"$28,340,060.00"
2079EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2961.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Maintenance and Repair of Electrical and Floodlight Installations for Hong Kong Police Force, Correctional Services Department, Fire Services Department, Hong Kong Independent Commission Against Corruption and Security Bureau in New Territories and Hong Kong Island / Electrical Installation",Sep 2021,Che Luen Electrical Engineering Company Limited,"$37,563,400.00"
3128EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2988.html,2026-03-08 16:28:30.070572,Term Contract for Maintenance Services of Infrastructure Power Network at Hong Kong International Airport / Industrial Type Electrical Installation,Sep 2021,Triple Faith Engineering & Supply Limited,"$35,190,294.00"
2478EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2916.html,2026-03-08 16:28:30.070572,"Triennial Term Contract for Operation and Maintenance of Air-conditioning Installations in Central Government Offices, Chief Executive's Office and Legislative Council Complex at Tamar / Air Conditioning Installation",Sep 2021,"Wenden Engineering Service Company, Limited","$77,198,668.00"
1548EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2995.html,2026-03-08 16:28:30.070572,Biennial Term Contract for Supply & Installation of Solar Photovoltaic (PV) Systems for Schools and Welfare NGOs / Electrical Installation,Aug 2021,ATAL Engineering Limited,"$19,256,300.00"
3247EM20W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2955.html,2026-03-08 16:28:30.070572,Retrofitting of Water-cooled Chillers and Associated Installations in Pamela Youde Nethersole Eastern Hospital / Air Conditioning Installation,Aug 2021,Shun Hing E & M Engineering,"$14,883,000.00"
2801EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2979.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Maintenance and Modification Works of Digital Red Light Camera System (Phase I and II) for Hong Kong Police Force / Comprehensive maintenance service of Digital Red Light Camera System (Phase I and II) of Hong Kong Police Force.,Aug 2021,Parking Systems Limited,"$26,980,200.00"
2391EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2957.html,2026-03-08 16:28:30.070572,"Triennial Contract for the Operation and Maintenance of Electrical, Mechanical and Other Installations for Municipal Venues in Kowloon of the Government of the Hong Kong Special Administrative Region [Package II] / Electrical Installation",Aug 2021,REC Engineering Company Limited,"$123,645,310.00"
3214EM19T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2953.html,2026-03-08 16:28:30.070572,"Term Contract for the Maintenance and Repair of, Alteration, Addition and Improvement Works to Electrical Installations Maintained by Hong Kong 1 and Hong Kong 2 Maintenance Sub-divisions of General Engineering Services Division / Electrical Installation",Aug 2021,Joint Effort Engineering (Asia) Limited,"$48,043,800.00"
2305EM18W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2923.html,2026-03-08 16:28:30.070572,Replacement of the Traffic Control and Surveillance System (TCSS) in the Eastern Harbour Crossing / Replacement of the Traffic Control and Surveillance System (TCSS) in the Eastern Harbour Crossing,Aug 2021,GTECH Services (Hong Kong) Limited,"$78,300,000.00"
1090EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2993.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Provision of Closed Circuit Television Systems for Disciplined Services Venues in Hong Kong / Video Electronics Installation,Aug 2021,Chubb Hong Kong Limited,"$22,476,100.00"
1117EM21T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2971.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installation at Various Premises of the Government of the Hong Kong Special Administrative Region (Package One of AE21) / Comprehensive Maintenance and Repair of lift installation at various premises of the Government of the Hong Kong Special Administrative Region,Jul 2021,Anlev Elex Elevator Limited,"$99,033,311.12"
1242EM21W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2973.html,2026-03-08 16:28:30.070572,Replacement of High Voltage and Low Voltage Power Supply System at Kai Tak Tunnel / Industrial Type Electrical Installation,Jul 2021,Mak Hang Kei (Hong Kong) Construction Limited,"$40,999,888.00"
1138EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2899.html,2026-03-08 16:28:30.070572,Triennial Term Contract for the Comprehensive Maintenance and Repair of Lift Installations at Various Premises of the Government of the Hong Kong Special Administrative Region (Package Two of OT20) / Comprehensive maintenance and repair of lift installations at various premises of the Government of the Hong Kong Special Administrative Region,Jul 2021,Holake Hong Kong Lifts Limited,"$40,236,093.00"
2570EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2919.html,2026-03-08 16:28:30.070572,Quadrennial Term Contract for Provision of Maintenance Modification and Installation Works for Various Closed Circuit Television Systems of Transport Department / Video Electronics Installation,Jul 2021,EC Infotech Limited,"$17,529,840.00"
1312EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2948.html,2026-03-08 16:28:30.070572,"Triennial Contract for Maintenance and Repair of, Alteration, Addition to, Fire Service Installations in Municipal Venues for the Government of the Hong Kong Special Administrative Region / Fire Service Installation",Jul 2021,Kenworth Engineering Limited,"$46,948,888.00"
2673EM20T,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2950.html,2026-03-08 16:28:30.070572,Triennial Term Contract for Operation and Maintenance of Air-conditioning Installations and Other Associated Facilities at Attended Municipal Venues in Kowloon / Air Conditioning Installation,Jul 2021,Alliance Contracting Company Limited,"$71,974,456.00"
2621EM20W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2962.html,2026-03-08 16:28:30.070572,Replacement of Chillers and Associated Equipment at Ambulatory Care Centre of Tuen Mun Hospital  / Air Conditioning Installation,Jul 2021,"The Jardine Engineering Corporation, Limited","$8,330,000.00"
1673EM20W,Electrical and Mechanical Services Department,https://www.emsd.gov.hk/en/tenders_contracts_and_consultancies/tender_notices/tender_notices/index_id_2912.html,2026-03-08 16:28:30.070572,Replacement of One Seawater-cooled Chiller with Associated Accessories in Tuen Mun Hospital / Air Conditioning Installation,Jul 2021,Krueger Engineering (Asia) Limited,"$23,800,000.00"
