"card-image href","logourl src","card-title","card-title 3","info-item 2","info-item 4","info-item 6","info-item 8","info-item 10","info-item 11","info-item 12"
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490157/ajay-diam-limited","https://jewellerynet.com/admin-api/profile/company/603454/290bab73.jpeg","Ajay Diam Limited","亚洲钻石有限公司","Hong Kong,S.A.R.,China","AWE","Hall 5","5F35","Diamonds : Fancy Colour : 1 ct. or above, Diamonds : Fancy Colour : Below 1 ct.","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490136/ajs-international","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","AJS International","AJS International","SRI LANKA (REP OF)","AWE","Hall 8","8H32","Coloured Gemstones : Ruby, Coloured Gemstones : Sapphire, Coloured Gemstones : Tourmaline, Coloured Gemstones : Others","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489376/ak-jewels-hk-(mfg)-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","AK Jewels HK (Mfg) Limited","AK Jewels HK (Mfg) Limited","Hong Kong,S.A.R.,China","HKCEC","Hall 3B-E","3E612","Diamond Jewellery : White, Wedding Jewellery : Others","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490118/akasaka-limited","https://jewellerynet.com/admin-api/profile/company/603144/e62fcb6e.jpg","Akasaka Limited","赤坂有限公司","Hong Kong,S.A.R.,China","HKCEC","Hall 3B-E","3E502","Diamond Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : Yellow","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/501525/akgun-silver","https://exhibitors.informamarkets-info.com/layout-fresh/assets/images/ads/2022JGW/2026JGW_empty.png","Akgun Silver","Akgun Silver","TÜRKİYE","HKCEC","Hall 5FG","5F415","Wedding Jewellery : Wedding Bands, Precious Metals : Silver, Silver Jewellery : Sterling Silver, Jewellery Findings : Chains, Wedding Jewellery,","Men Jewellery","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489106/akhil-gems","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Akhil Gems","Akhil Gems","INDIA","AWE","Hall 3","3B28","Coloured Gemstones : Opal, Coloured Gemstones : Emerald, Coloured Gemstones : Garnet, Coloured Gemstones : Ruby, Coloured Gemstones : Sapphire,","Coloured Gemstones : Tourmaline, Coloured Gemstones : Others","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490029/akima-jewellery-limited","https://jewellerynet.com/admin-api/profile/company/605538/37a74920.png","Akima Jewellery Limited","Akima Jewellery Limited","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1C538","Coloured Gemstone Jewellery : Garnet Jewellery, Coloured Gemstone Jewellery : Opal Jewellery, Diamond Jewellery : White, Coloured Gemstone Jewellery : Tourmaline Jewellery, Coloured Gemstone Jewellery : Others,","Pearl Jewellery : Cultured Freshwater : Beaded, Plain Precious Metal Jewellery : Gold Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : Yellow, Clearance Jewellery, Plain Precious Metal Jewellery : Gold Jewellery : Rose","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/493794/akoya-pearl-co-ltd-kobe-since-1969","https://jewellerynet.com/admin-api/profile/company/603646/8204c64e.jpeg","Akoya Pearl Co Ltd Kobe since 1969","Akoya Pearl Co Ltd Kobe since 1969","JAPAN","AWE","Hall 11","11M28","Pearls : Cultured Saltwater : Akoya (J)","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489930/akr-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","AKR Co Ltd","AKR Co Ltd","JAPAN","HKCEC","Hall 3FG","3G533","Pre-owned / Second-hand / Green Jewellery, Coloured Gemstone Jewellery : Emerald Jewellery, Pearl Jewellery : Cultured Saltwater : Akoya (J), Pearl Jewellery : Natural Saltwater : South Sea, Pearl Jewellery : Natural Saltwater : Tahitian","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489851/al-haram-gems-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","AL Haram Gems Co Ltd","AL Haram Gems Co Ltd","THAILAND","AWE","Hall 6","6R35","Coloured Gemstones : Others","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488956/alain-boite-sas","https://jewellerynet.com/admin-api/profile/company/606380/a40298fc.jpeg","Alain Boite SAS","Alain Boite SAS","FRANCE","AWE","Hall 11","11R14","Pearls : Cultured Freshwater : Others, Pearls : Cultured Saltwater : South Sea, Pearls : Cultured Saltwater : Others, Pearls : Natural Freshwater : Others, Pearls : Cultured Saltwater : Akoya (J),","Pearls : Cultured Saltwater : Keshi, Pearls : Cultured Saltwater : Tahitian, Pearls : Natural Freshwater : Round, Pearls : Natural Freshwater : Natural nacreous pearls, Pearls : Natural Freshwater : Baroque","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488440/albert-jewellery-company-limited","https://jewellerynet.com/admin-api/profile/company/603160/4998ca03.jpeg","Albert Jewellery Company Limited","寶榮珠寶有限公司","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1B408","Diamond Jewellery : White, Coloured Gemstone Jewellery : Ruby Jewellery, Coloured Gemstone Jewellery : Sapphire Jewellery, Coloured Gemstone Jewellery : Emerald Jewellery","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489676/albilex-gmbh---co-kg","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Albilex GmbH & Co KG","Albilex GmbH & Co KG","GERMANY","HKCEC","Hall 5C-E","5E503","Precious Metals : Silver, Precious Metals : Ruthenium, Precious Metals : Iridium, E&S : Electroforming Equipment and Supplies, E&S : Finishing and Polishing Equipment,","Tools and Supplies, E&S : Other Jewellery Production E&S, E&S : Cleaners, E&S : Others, Precious Metals : Platinum, Precious Metals : Rhodium","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/502520/alchemy-by-silverya","https://exhibitors.informamarkets-info.com/layout-fresh/assets/images/ads/2022JGW/2026JGW_empty.png","ALCHEMY BY SILVERYA","ALCHEMY BY SILVERYA","TÜRKİYE","HKCEC","Hall 3B-E","3C307","","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489058/aldina-srl","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Aldina Srl","Aldina Srl","ITALY","HKCEC","Hall 3B-E","3B515","Coloured Gemstone Jewellery : Ruby Jewellery, Diamond Jewellery : White, Diamond Jewellery : Fancy Colour, Coloured Gemstone Jewellery : Tourmaline Jewellery, Wedding Jewellery : Wedding Bands,","Coloured Gemstone Jewellery : Sapphire Jewellery, Wedding Jewellery : Engagement Jewellery, Pearl Jewellery : Cultured Saltwater : South Sea, Coloured Gemstone Jewellery : Emerald Jewellery, Plain Precious Metal Jewellery : Gold Jewellery : Rose","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490184/aldoria-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Aldoria Limited","Aldoria Limited","Hong Kong,S.A.R.,China","AWE","Hall 6","6M28","Coloured Gemstones : Opal, Coloured Gemstones : Others","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489574/alexander-laut-co-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Alexander Laut Co Limited","Alexander Laut Co Limited","Hong Kong,S.A.R.,China","HKCEC","Grand Hall","GHB18","Coloured Gemstone Jewellery : Ruby Jewellery, Coloured Gemstone Jewellery : Tourmaline Jewellery, Coloured Gemstone Jewellery : Sapphire Jewellery, Plain Precious Metal Jewellery : Gold Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : Yellow,","Plain Precious Metal Jewellery : Platinum Jewellery, Coloured Gemstone Jewellery : Emerald Jewellery, Plain Precious Metal Jewellery : Gold Jewellery : Rose","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488753/alexandrite-mine-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Alexandrite Mine Limited","Alexandrite Mine Limited","Hong Kong,S.A.R.,China","AWE","Hall 3","3E17","Coloured Gemstones : Others","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488437/alfa-mirage-co-ltd","https://jewellerynet.com/admin-api/profile/company/606376/logo/20251028154219A138.png","Alfa Mirage Co Ltd","Alfa Mirage Co Ltd","JAPAN","HKCEC","Hall 5C-E","5E517","E&S : Finishing and Polishing Equipment,  Tools and Supplies, E&S : Other Jewellery Production E&S, E&S : Pearl Processing Equipment,  Tools and Supplies,","Packaging Materials : Cases/Boxes, E&S : Cleaners, E&S : Gemmological Instruments & Tools, E&S : Goldsmiths' Tools, E&S : Stone-setting Equipment and Tools, E&S : Others, E&S : Assaying Equipment & Tools","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/502485/alfist","https://exhibitors.informamarkets-info.com/layout-fresh/assets/images/ads/2022JGW/2026JGW_empty.png","Alfist","Alfist","TÜRKİYE","HKCEC","Hall 3B-E","3C310","Coloured Gemstone Jewellery : Garnet Jewellery, Antique & Vintage : Antique Jewellery, Antique & Vintage : Estate Jewellery, Diamond Jewellery : Fancy Colour, Seasonal Jewellery,","Wedding Jewellery : Wedding Bands, Pearl Jewellery : Cultured Saltwater : South Sea, Pearl Jewellery : Cultured Freshwater : Beaded, LGD Jewellery : Fancy Colour, Coloured Gemstone Jewellery : Amber Jewellery","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/488932/ali-gem-house-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Ali Gem House Co Ltd","Ali Gem House Co Ltd","THAILAND","AWE","Hall 8","8A21","Coloured Gemstones : Opal, Coloured Gemstones : Emerald, Coloured Gemstones : Garnet, Coloured Gemstones : Sapphire, Coloured Gemstones : Tourmaline","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489069/alias-concept-sl","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Alias Concept Sl","Alias Concept Sl","SPAIN","HKCEC","Hall 3B-E","3C627","3D Printed Jewellery, Coloured Gemstone Jewellery : Ruby Jewellery, Diamond Jewellery : White, Coloured Gemstone Jewellery : Others, Children Jewellery,","Coloured Gemstone Jewellery : Tourmaline Jewellery, Coloured Gemstone Jewellery : Sapphire Jewellery, LGD Jewellery : Fancy Colour, Coloured Gemstone Jewellery : Emerald Jewellery, Men Jewellery","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490268/aline-gmbh","https://jewellerynet.com/admin-api/profile/company/603842/738e73ab.jpeg","ALine GmbH","ALine GmbH","SWITZERLAND","AWE","Hall 7","7P28","Coloured Gemstones : Emerald, Coloured Gemstones : Garnet, Coloured Gemstones : Ruby, Coloured Gemstones : Sapphire, Coloured Gemstones : Tourmaline,","Coloured Gemstones : Others","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490397/all-in-one-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","All In One Co Ltd","All In One Co Ltd","JAPAN","HKCEC","Hall 3B-E Concourse","3M242","Pearl Jewellery : Cultured Saltwater : Keshi, Pearl Jewellery : Cultured Saltwater : South Sea, Pearl Jewellery : Cultured Saltwater : Mabe, Pearl Jewellery : Cultured Saltwater : Tahitian, Pearl Jewellery : Cultured Saltwater : Akoya (J)","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489019/allpower-display-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Allpower Display Co Ltd","广东名展家居科技有限公司","CHINA","HKCEC","Hall 5C-E","5C715","Display Materials : Collections & Sets, Display Materials : Gemstone Displays, Display Materials : Jewellery Card Displays, Display Materials : Lights & Lighting, Display Materials : Mirrors,","Display Materials : Display Components, Display Materials : Speciality Disp.","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489511/allure-jewellery-hk-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Allure Jewellery HK Ltd","Allure Jewellery HK Ltd","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1A608","Diamond Jewellery : White, Coloured Gemstone Jewellery : Sapphire Jewellery, Coloured Gemstone Jewellery : Emerald Jewellery","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489775/ally-jewellery-limited","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Ally Jewellery Limited","Ally Jewellery Limited","Hong Kong,S.A.R.,China","HKCEC","Hall 1A-E","1B637","Diamond Jewellery : Fancy Colour, Diamond Jewellery : White","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489879/almas-jewel-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Almas Jewel Co Ltd","Almas Jewel Co Ltd","THAILAND","HKCEC","Hall 3B-E","3B415","Antique & Vintage : Estate Jewellery, Diamond Jewellery : White, Coloured Gemstone Jewellery : Ruby Jewellery, Wedding Jewellery : Wedding Bands, Wedding Jewellery : Engagement Jewellery,","Coloured Gemstone Jewellery : Sapphire Jewellery, Plain Precious Metal Jewellery : Gold Jewellery : White, Plain Precious Metal Jewellery : Gold Jewellery : Yellow, Coloured Gemstone Jewellery : Emerald Jewellery, Plain Precious Metal Jewellery : Gold Jewellery : Rose","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/501570/aloha-pearls-inc","https://exhibitors.informamarkets-info.com/layout-fresh/assets/images/ads/2022JGW/2026JGW_empty.png","Aloha Pearls Inc","Aloha Pearls Inc","USA","HKCEC","Hall 3FG","3F629","Antique & Vintage : Vintage Jewellery, Antique & Vintage : Antique Jewellery, Antique & Vintage : Estate Jewellery, Coloured Gemstone Jewellery : Others, Pearl Jewellery : Natural Saltwater : Akoya,","Pre-owned / Second-hand / Green Jewellery, Pearl Jewellery : Natural Saltwater : Others","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490294/alpha-tajima-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Alpha Tajima Co Ltd","Alpha Tajima Co Ltd","JAPAN","HKCEC,AWE","Hall 3FG Concourse,Hall 11","3M301,11M02","Pearls : Cultured Freshwater : Keshi, Pearls : Cultured Saltwater : South Sea, Pearls : Cultured Saltwater : Akoya (J), Pearls : Cultured Saltwater : Keshi, Pearls : Cultured Saltwater : Mabe,","Pearls : Cultured Freshwater : Beaded, Pearls : Cultured Saltwater : Tahitian, Pearls : Natural Freshwater : Round, Pearls : Natural Freshwater : Natural nacreous pearls, Pearls : Natural Freshwater : Baroque","etc..."
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/503272/alps-jewelry-mfg-co-ltd","https://exhibitors.informamarkets-info.com/layout-fresh/assets/images/ads/2022JGW/2026JGW_empty.png","Alps Jewelry Mfg Co Ltd","Alps Jewelry Mfg Co Ltd","TAIWAN,CHINA","HKCEC","Hall 5FG","5F321","Silver Jewellery : Sterling Silver","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/502465/altinok-wedding-ring","https://exhibitors.informamarkets-info.com/layout-fresh/assets/images/ads/2022JGW/2026JGW_empty.png","ALTINOK WEDDING RING","ALTINOK WEDDING RING","TÜRKİYE","HKCEC","Hall 3B-E","3C206","","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/490021/aman-gem","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Aman Gem","Aman Gem","INDIA","AWE","Hall 9","9B05","Diamonds : Fancy Colour : 1 ct. or above, Diamonds : Fancy Colour : Below 1 ct.","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/494367/amber-abram-michal-abramczuk","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Amber Abram Michal Abramczuk","Amber Abram Michal Abramczuk","POLAND","HKCEC","Hall 5FG Concourse","5M329","Silver Jewellery : Sterling Silver, Jewellery Mfg Services : Coloured Gemstone Jewellery, Coloured Gemstone Jewellery : Amber Jewellery","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/491189/amber-marcin-buzalski","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Amber Marcin Buzalski","Amber Marcin Buzalski","POLAND","HKCEC","Hall 5FG Concourse","5M326","Coloured Gemstone Jewellery : Amber Jewellery","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/491199/amber-seaside-(uab-%E2%80%9Cdalios-gintaras%E2%80%9D)","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Amber Seaside (UAB “Dalios Gintaras”)","Amber Seaside (UAB “Dalios Gintaras”)","LITHUANIA (REP OF)","HKCEC","Hall 5FG Concourse","5M304","Precious Metals : Silver, Precious Metals : Gold, Coloured Gemstone Jewellery : Amber Jewellery","",""
"https://exhibitors.informamarkets-info.com/event/2026JGW/en-US/exhibitor/489484/ambition-colours-gems-co-ltd","https://jgw.exhibitions.jewellerynet.com/wp-content/uploads/2026/07/JGW-September_Exh_list_logo.png","Ambition Colours Gems Co Ltd","Ambition Colours Gems Co Ltd","THAILAND","AWE","Hall 8","8C32","Coloured Gemstones : Opal, Stones : Rough Stones, Coloured Gemstones : Emerald, Coloured Gemstones : Coral, Coloured Gemstones : Ruby,","Coloured Gemstones : Sapphire, Coloured Gemstones : Tourmaline","etc..."
