url,Nature of Business,Location,Year of Establishment,Main Categories,Contact Person,Position,Office Address,Country/Region,Major Markets,Total Employees,Annual Turnover,Brands
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Earthbags-Export-Pvt-Ltd-/1X0ABSO0,"Exporter, Manufacturer, Wholesaler","West Bengal, India",1995,"Bags, Handbags & Accessories, Gifts / Souvenirs",Mr Anurag Himatsingka,Director,"Shilpangan, Unit 204, Block- LB1, Sector 3, Salt Lake, Kolkata-700098, India India",India,"Central & South America, Eastern Europe, Middle East, North America, Western Europe, Worldwide",201 - 500,"US$ 50,000,000 - 99,999,999",EARTHBAGS State of the Art Factory Gold Standard Green Factory Certified and Audited Factory Dedicated QA Team Dedicated R&D Team Certificate Name Issued By Certificate Type Valid Date SA 8000 BVQI SA8000 08 May 2018 - 18 Jul 2024 SEDEX SMETA SEDEX 08 Feb 2022 - 07 Feb 2024 Fair Trade FLOCERT Others 12 Sep 2022 - 12 Jun 2023 Green Building IGBC Others 01 Apr 2020 - 30 Apr 2023 View details Factory & Facility Research & Development Quality Control
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Flamingo-Gifts-Collection-Ltd-/1X03U8UI,"Exporter, Manufacturer",Hong Kong,1999,"Awards, Bags, Handbags & Accessories, Consumer Electronics, Gift Packaging, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Jewellery & Watch, Stationery, Watches & Clocks",Ms Angela Lau,Managing Director,"Room 515-516, 5/F, Tower A Regent Centre 63 Wo Yi Hop Road Kwai Chung, New Territories, Hong Kong",Hong Kong,"Hong Kong, Middle East, Taiwan, Western Europe",16 - 25,"US$ 10,000,000 - 49,999,999 ODM OEM Certificate Name Issued By Certificate Type Valid Date NIL - - - View details Factory & Facility",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fuzhou-U2ME-Trading-Co-Ltd/1X08F3R0,"Exporter, Manufacturer, Wholesaler, e-tailer","Fuzhou, Fujian, Chinese Mainland",2005,"Bags, Handbags & Accessories",Ms Lan Ye,General Manager,"Block 19, 2/F, Pushang Indl Park D Zone, No.8 Hongjiang Rd, Cangshan District, Fuzhou City, Fujian Province, China.",Chinese Mainland,"Eastern Europe, Middle East, Southeast Asia",26 - 50,"US$ 1,000,000 - 4,999,999",icon ODM OEM
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Dadi-Weiye-Packing-Ind-l-Co-Ltd/1X072JWJ,"Exporter, Manufacturer","Foshan, Guangdong, Chinese Mainland",1998,"Food & Beverage, Gift Packaging, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Jewellery & Watch, Metal Packaging, Packaging & Displaying Materials, Packaging Materials, Stationery",Ms Becky Feng,Sales Manager,"No.4 North Chengye Road, Xiashi Ind'l Zone, Lunjiao Town, Shunde District, Foshan City, Guangdong Province, China",Chinese Mainland,"Africa, Central & South America, Chinese Mainland, Eastern Europe, Japan, Korea, North America, Other Asian Countries, Scandinavia, Southeast Asia, Western Europe, Worldwide",501 - 1000,"US$ 10,000,000 - 49,999,999",DADI ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO 9001:2008 Quality Management Systems Certificate - ISO 9001 - Coca Cola Audit - - -
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangzhou-Colorful-Bag-Co-Ltd-/1X04LYQG,"Exporter, Manufacturer, Professional Association","Guangzhou, Guangdong, Chinese Mainland",2008,"Baby Toys, Bags, Handbags & Accessories, Beauty Supplies, Clothing/ Garments, Consumer Electronics, Environmental Protection, Fashion Accessories, Fashion, Eyewear & Accessories, Food & Beverage, Gift Packaging, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Health Care & Medical Supplies, Health, Beauty and Baby Care, Home Appliances, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Metal Packaging, Optical Equipment, Packaging Materials, Paper Packaging, Personal Care, Plastic Packaging, Printing & Packaging, Stationery & Office Equipment, Sports Supplies, Stationery",Mr Kenny Chan,General Manager,"No.11 Chengxin Road, Chengjiao Street, Conghua District Guangzhou City, GuangDong Province, China.",Chinese Mainland,"Australasia, Central & South America, Hong Kong, Japan, Korea, North America, Southeast Asia, Taiwan, Western Europe",101 - 200,"US$ 1,000,000 - 4,999,999","KHW OEM/ODM services available OEM for well-known brands One-stop Service Global export expertise 15 Years in industry Total floorspace (11,000㎡） Suppliers fortune 500 companie Fast delivery Certificate Name Issued By Certificate Type Valid Date ISO9001:2008 - - - SGS Audited Supplier - - - Sedex Audit - - - View details Factory & Facility Research & Development Quality Control Factory Audit Verified PRO Factory Hong Kong exhibition Hong Kong exhibition Hong Kong exhibition Hong Kong exhibition"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hangzhou-Topgift-I-E-Co-Ltd-/1X0B95F6,"Exporter, Manufacturer","Hangzhou, Zhejiang, Chinese Mainland",2004,"Environmental Protection, Furniture & Parts, Homeware & Lifestyle Essentials, Lights, Wedding Gifts & Accessories",Mr Freming Cheng,Vice General Manager,"5F, Zhezu Mansion, No.368 Hushu South Road, Hangzhou City, Zhejiang Province, China.",Chinese Mainland,"Australasia, Central & South America, Eastern Europe, Hong Kong, Japan, North America, Other Asian Countries, Scandinavia, Taiwan, Western Europe",16 - 25,"US$ 5,000,000 - 9,999,999",TOPGIFT ODM OEM Certificate Name Issued By Certificate Type Valid Date FSC - FSC - BSCI - BSCI -
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jin-Sheu-Enterprise-Co-Ltd-/1X0ACD8P,"Exporter, Manufacturer","New Taipei City, Taiwan",1991,"Art & Collectibles, Automobile & Transport, Awards, Bags, Handbags & Accessories, Clothing/ Garments, Consumer Electronics, Costume & Fashion Jewellery, Decoration & Crafts, Dolls, Eyewear & Accessories, Fashion Accessories, Fashion, Eyewear & Accessories, Festive Supplies, Fidget Spinners, Fine Jewellery, Gift Sets, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Jewellery & Watch, Marketing & Public Relations, Office Equipment, Parts, Components & Electrical Supplies, Party Supplies, Printing & Publishing Service, Printing & Publishing Services, Shoes & Accessories, Sports Supplies, Stationery, Synthetic Diamonds & Gemstones Jewellery, Telecommunication, Toy Sporting Goods, Wedding Gifts & Accessories",Ms Heidi Fang,Deputy General Manager,"8F-9, No. 502 Yuan Shan Road, Chung Ho Dist, New Taipei City 235, Taiwan",Taiwan,"Africa, Australasia, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Western Europe, Worldwide",51 - 100,"US$ 1,000,000 - 4,999,999 Lapel Pin Challenge Coin Metal Keychain Sport Medal Lanyard Embroidery Patch Leather Product Custom Gift Certificate Name Issued By Certificate Type Valid Date McDonald’s; Disney; Sedex, Adidas; Polo Ralph Lauren, Universal Studio, NBC and Coca Cola. - - - McDonald’s; Disney; Sedex, Adidas; Polo Ralph Lauren, Universal Studio, NBC and Coca Cola. - - - Trademark-Jin Sheu State Administration for Industry and Commerce of the People's Republic of China - (N/A) - 06 Mar 2028 View details Factory & Facility Quality Control Trade Show Business Relationship Over 30 Years Client Product Inspection Jin Sheu Taipei Showroom",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jinjiang-Naike-Gifts-Co-Ltd/1X07X4CC,"Exporter, Manufacturer","Quanzhou, Fujian, Chinese Mainland",,"Arts & Crafts, Costume & Fashion Jewellery, Educational Toys, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Jewellery & Watch, Shoes & Accessories, Sports Supplies, Stationery",Mr Edisn Chen,,"Xinghua Industrial Zone, Heping Road, Jinjiang City, Quanzhou, Fujian Province, China.",Chinese Mainland,"North America, Worldwide ODM OEM",,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Lauren-Spencer-Limited/1X07PEBJ,"Exporter, Manufacturer",Hong Kong,1984,"Costume & Fashion Jewellery, Fine Jewellery",Ms Helen Zeng,Sales Manager,"Room 12, 1/F. Shing Yip Industrial Bldg. 19-21 Shing Yip St. Kwun Tong, Kowloon, Hong Kong",Hong Kong,"Australasia, Central & South America, Hong Kong, Japan, North America",101 - 200,"US$ 1,000,000 - 4,999,999",Lauren-Spencer ODM OEM Custom Gift Stainless steel jewelry Festival brooch Genuine gemstone jewelry fast sample
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Pretty-Arts-Import-Export-Co-Ltd/1X08Y6VN,"Exporter, Manufacturer","Suzhou, Jiangsu, Chinese Mainland",2007,"Bags, Handbags & Accessories, Consumer Electronics, Sports Supplies",Mr Jony Zhou,Chief Executive Officer,"No. 6 Fuqiang Road, Zhitang Town, Jiangsu, China",Chinese Mainland,"Australasia, Japan, Southeast Asia, Western Europe, Worldwide",51 - 100,"US$ 5,000,000 - 9,999,999 Certificate Name Issued By Certificate Type Valid Date Coca-cola audit - - - SEDEX SMETA-Labour-Standards-HS_Report - - - BSCI report - - -",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Quanzhou-Tianrong-Gifts-Co-Ltd/1X09H6YK,"Exporter, Manufacturer","Quanzhou, Fujian, Chinese Mainland",,"Environmental Protection, Festive Supplies, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Lights, Wedding Gifts & Accessories Certificate Name Issued By Certificate Type Valid Date Business license - - -",Mr Edward Chueng,General Manager,"Taiwanese Investment Zone, Yucheng Village, Zhangban Town, Quanzhou City, Fujian Province, China",Chinese Mainland,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/WENZHOU-CAINUO-CRAFTS-CO-LTD/1X0ADYRF,"Exporter, Manufacturer, Wholesaler, e-tailer","Wenzhou, Zhejiang, Chinese Mainland",2014,"Educational Toys, Printed Matters, Stationery",Ms Kelly Lin,Sales Manager,"No.99 Cangqian Rd., Shiji Avenue, Cangnan County, Longgang Town, Wenzhou City, Zhejiang Province, China",Chinese Mainland,"Central & South America, Japan, North America, Southeast Asia, Western Europe",51 - 100,"US$ 100,000 - 249,999 Creative design Hot selling design good service 10 years experience Good quality Certificate Name Issued By Certificate Type Valid Date Water coloring book EN71 testing report TUV Others (N/A) - 31 Dec 2021 FSC SAI GLOBAL FSC (N/A) - 02 Sep 2024 BSCI AMFORI BSCI (N/A) - 28 Jun 2021 View details Factory & Facility Research & Development Quality Control BSCI FSC",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/XIAMEN-IWECAN-PACKAGING-CO-LTD-/1S00OIXC3,"Exporter, Manufacturer","Xiamen, Fujian, Chinese Mainland",2005,"Bags, Handbags & Accessories, Gift Packaging, Packaging & Displaying Materials, Paper Packaging, Printed Matters",Ms Ivy Lee,,"NO.112, Siming Park, Tong'an Industrial Concentration Zone,",Chinese Mainland,"Australasia, Eastern Europe, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Western Europe, Worldwide",101 - 200,"US$ 10,000,000 - 49,999,999","iWECAN OEM/ODM one-stop packaging solution Eco-Packaging creative brand planning gift boxes Packaging paper bag customization available intelligent production Certificate Name Issued By Certificate Type Valid Date ISO9001 Zhongjian Certification Co., Ltd. ISO 9001 13 Oct 2022 - 12 Oct 2025 ISO 14001 Zhongjian Certification Co., Ltd. ISO 14001 12 Aug 2024 - 11 Aug 2027 FSC Bureau Veritas Certification Holding (BVCH) FSC 07 Dec 2022 - 06 Dec 2027 SA8000 Benchmarks Co.,Ltd. SA8000 26 Feb 2024 - 25 Feb 2027 BSCI amfori BSCI 07 Nov 2024 - 07 Nov 2025 Show More View details Factory & Facility Research & Development Quality Control"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Long-Afterglow-Co-Ltd/1X07ORDE,"Exporter, Manufacturer","Xiamen, Fujian, Chinese Mainland",2004,"Baby Toys, Clothing/ Garments, Fashion, Eyewear & Accessories, Festive Supplies, Gifts, Toys & Sports Supplies, Party Supplies",Ms Elaine Tang,Sales,"No.1043 Tong ji Zhong Road, Tong An District, Xiamen City, Fujian Province, China.",Chinese Mainland,Worldwide ODM OEM,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Union-Bags-Imp-Exp-Co-Ltd/1X0ARPFI,"Exporter, Manufacturer","Xiamen, Fujian, Chinese Mainland",2006,"Bags, Handbags & Accessories, Consumer Electronics, Fashion Accessories, Gifts / Souvenirs, Health Care & Medical Supplies, Health, Beauty and Baby Care, Personal Care, Sports Supplies",Mr Leo Lau,Sales Manager,"Rm 702, No.78 Tiyu Rd, Siming District, Xiamen City, Fujian Province, China.",Chinese Mainland,"Central & South America, Eastern Europe, Middle East, North America, Western Europe",51 - 100,"US$ 1,000,000 - 4,999,999 WALMART SUPPLY CHAIN PROMOTIONAL BAGS SUPPLIER LICENSE BAGS SUPPLIER BACKPACKS BSCI AUDIT FSC SCS OEKO-TEX Certificate Name Issued By Certificate Type Valid Date BSCI QIMA Limited BSCI (N/A) - 09 Apr 2022 View details Factory & Facility Factory view canton fair 2019 ASD Las Vegas 2019 Mega Show 2020 intermoda 2019 HK GIFTS",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Uptex-Import-Export-Co-Ltd-/1X079JJW,"Exporter, Manufacturer","Xiamen, Fujian, Chinese Mainland",,"Bags, Handbags & Accessories, Sports Supplies",Mr Brant Cheng,General Manager,"Unit 501-503, Block A, Haoli Bldg, No.151 Yuehua Road, Xiamen, Fujian, China China",Chinese Mainland,Worldwide ODM OEM,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiamen-Wellcai-Ind-l-Co-Ltd/1S00O29K3,"Exporter, Manufacturer, e-tailer","Xiamen, Fujian, Chinese Mainland",2001,"Bags, Handbags & Accessories",Miss Yingjie Cai,Designer & Marketing,"No.8 Yongxing North Road Jimei District, Xiamen City, Fujian Province, China.",Chinese Mainland,"Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, North America, Scandinavia, Western Europe",101 - 200,"US$ 50,000 - 99,999",CAI View details Factory & Facility Research & Development Quality Control
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yangzhou-Anloon-Crafts-Co-Ltd/1X08FLKP,"Exporter, Manufacturer","Yangzhou, Jiangsu, Chinese Mainland",2004,"Awards, Bags, Handbags & Accessories, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Stationery",Ms Kelly Liu,Sales Manager,"Xi An Feng Industrial Zone, No.1 TengFei Road, Baoying, Yangzhou City, Jiangsu Province, China",Chinese Mainland,"Africa, Australasia, Central & South America, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Western Europe, Worldwide",51 - 100,"US$ 5,000,000 - 9,999,999",AnLoon Crystal ODM OEM View details Factory & Facility
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yiu-Tat-Ind-l-Co/1X00P5D8,"Exporter, Manufacturer",Hong Kong,1995,"Bags, Handbags & Accessories, Clothing/ Garments, Fashion Accessories, Fashion, Eyewear & Accessories, Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Sports Supplies",Ms Esther Yeung,Manager,"Unit 1, 6/F., Premier Centre 20 Cheung Shun Street Cheung Sha Wan, Kowloon, Hong Kong",Hong Kong,"Australasia, Hong Kong, Japan, North America, Western Europe",6 - 10,"US$ 5,000,000 - 9,999,999 View details Factory & Facility Quality Control",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Arne-Nextrade-Co-Limited/1S00OHVHQ,"Export Agent, Manufacturer",Hong Kong,2023,Toy Vehicles,Ms Carol Yue,Manager,Unit225-22.2F.Mega Cube 8 Wang Kwong Road.Kowloon Bay Kowloon,Hong Kong,"Eastern Europe, Japan, North America, Scandinavia, Southeast Asia, Western Europe, Worldwide",1 - 5,"US$ 50,000 - 99,999",ARNE View details Factory & Facility
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Asia-Mart-Limited/1X03YK2A,"Buying Cooperative, Exporter",Hong Kong,2007,,Miss Susana Man,,"Unit 2302-3, Apec Plaza, 49 Hoi Yuen Road, Kwun Tong, Kowloon, Hong Kong",Hong Kong,Worldwide ODM OEM,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Besttravel-Industrial-HK-Limited/1X09YEDH,"Exporter, Manufacturer, Others",Hong Kong,2010,"Consumer Electronics, Homeware & Lifestyle Essentials, Parts, Components & Electrical Supplies",Mr Lemon Ho,,"402# 4/F, B Building, No.6 Tonggu Middle Road, Shangjiao District Chang'an Town, Dongguan City Guangdong, P.R. China",Hong Kong,"Chinese Mainland, Hong Kong, Korea, North America, Other Asian Countries, Southeast Asia",501 - 1000,"US$ 5,000,000 - 9,999,999",Worldplug
https://sourcing.hktdc.com/en/Supplier-Store/Profile/BrandCharger-Limited/1X08E57E,"Buying Office, Export Agent, Exporter, Manufacturer",Hong Kong,2001,Consumer Electronics,Mr Sheung Wai Ung,Sales Director,"Unit 16, 6/F, Vanta Industrial Centre, 21-33 Tai Lin Pai Road, Kwai Chung, New Territories, Hong Kong",Hong Kong,Worldwide,16 - 25,"US$ 5,000,000 - 9,999,999","Brandcharger, House of Revolutions Award winning Design Unique Design Dutch Design Manufacturing Product Development Sourcing View details Factory & Facility Hong Kong Smart Design Award 2020 Hong Kong Smart Design Award 2020 Hong Kong Smart Design Award 2020 Merchandise World UK: BPMI PLATINUM product award Prime Gift Award Tokyo Gift Show 2019 Promotional Product of the year Benelux ASI Best in Technology ASI Best in Technology 2015 awards"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/D-D-Industries-Limited/1X004G7H,"Exporter, Manufacturer",Hong Kong,1984,"Bags, Handbags & Accessories, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Sports Supplies",Mr Vincent Lau,Marketing Manager,"Flat/Room 08, 27/F, Mega Trade Centre, 1-6 Mei Wan Street, Tsuen Wan, NT, Hong Kong.",Hong Kong,"Central & South America, Eastern Europe, Japan, North America, Other Asian Countries, Western Europe",101 - 200,,N.A. ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO9001 - ISO 9001 - View details Factory & Facility Research & Development Quality Control
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fortune-Rich-Industrial-Co/1X00AL18,"Exporter, Manufacturer",Hong Kong,1992,"Environmental Protection, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Lights",Mr Charland Chan,Manager,"Flat B, 7/F, European Asian Bank Building, 749 Nathan Road, Kowloon, Hong Kong.",Hong Kong,"North America, Scandinavia, Western Europe",16 - 25,"US$ 500,000 - 999,999 View details Factory & Facility",
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gala-Plus-International-Company-Limited/1X073ZOF,Manufacturer,Hong Kong,,"Gift Packaging, Gifts, Toys & Sports Supplies, Jewellery & Watch, Packaging & Displaying Materials, Paper Packaging, Printed Matters, Printing & Packaging, Stationery & Office Equipment, Stationery",Mr Rebecca Tsang,Managing Director,"Unit 708, 7/F, Ho Lik Centre, 66A Sha Tsui Road, Tsuen Wan, N.T., Hong Kong",Hong Kong,"North America, Western Europe, Worldwide",6 - 10 Certificate Name Issued By Certificate Type Valid Date ISO 9001 - ISO 9001 -,,
