Company Name,Location,Booth,url
"Taizhou Eego Industry & Trade Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005I07F
"Taizhou Fine Arts Industry & Trade Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005HZLA
"Tianchang Easy Go Toy Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005ISE2
Unikia Concepts Llp,India,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005H9U9
"Upikit Enterprise Co., Ltd.",Taiwan,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005ETWJ
Welon (China) Ltd.,Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005GQIS
"Wenzhou D&D International Trade Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005IRR0
"Wenzhou Gaomei Arts & Crafts Co.,Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005JLBI
"Wenzhou Hongrui Stationery Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005IS6Q
Wenzhou Huadong Package Co Ltd,Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005K8AY
"Wenzhou Insun Crafts Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005EM7T
"Wenzhou Jiakai Packaging Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005DNMJ
"Wenzhou Jinzhuo Craft Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005IAHB
"Wenzhou Myway Arts & Crafts Co., Ltd",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005HSO8
"Wenzhou Oneline Accessories Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005EUAC
"Wenzhou Pompei Leather Goods Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005JO33
"Wenzhou Yaqi Technology Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005JKPD
"Wenzhou Yueyou Craft Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005K8NV
WorldConnect AG,Switzerland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005HSYE
"Wuyi henghui Import & Export Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005ETUP
"Xiamen Aplus Import and Export Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005IR5U
"Xiamen Both Wins Industrial Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005HZJG
"Xiamen Fei Fei Bag Manufacturing Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005I1JE
"Xiamen Good Forever Industrial Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005I1DW
"Xiamen Haozhen Industrial Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005IQYG
Xiamen Jinbar Information Technology Co Ltd,Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005JUN9
"Xiamen Polyking Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005DLF6
"Xiamen Rainark Umbrella Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005I2ES
"Xiamen Xinyalong Industry and Trade Co., Ltd",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005I51S
"Xiamen Zhoulong Sporting Goods Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005EUHR
Yuv Industries,India,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005H9TC
"Yangjiang Grand Harvest Industrial Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005DHMP
"Yangjiang Shun Hui Industry & Trade Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005G785
"Yi-Ching Special Printing Co., Ltd.",Taiwan,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005HJ9Q
"Yiwu Bob Trading Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005IRSX
"Yiwu Boyi Package Co.,ltd",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005I3A3
"Yiwu Yaxing Weaving Mill Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005EM5Z
"Yongkang Shenfa Imp. & Exp. Co., Ltd",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005I54J
Yoshion(Quanzhou)Imp. And Exp. Co. Ltd.,Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005I2FP
"Zhangjiagang Baihua Headwear Co., Ltd.",Chinese Mainland,"['Booth: 5C-SC02B, 1A-A31   |   Treasure Hunt, Deluxe Gift Ideas   |   ']",/event/hkgiftspremiumfair/en/exhibitor/1S005DHNM
"Zhejiang Howin Houseware Co., Ltd.",Chinese Mainland,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005I0UI
"Zhejiang Pujiang FengShi Crystal Co.,LTD.",Chinese Mainland,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005I1IH
"Zhejiang Xinrui New Materials Co.,Ltd",Chinese Mainland,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005IBEJ
"Zhejiang Yalong Industrial Co., Ltd.",Chinese Mainland,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005K80S
"Zhongshan Deergifts Metal Product Co., Ltd.",Chinese Mainland,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005HZFS
"Zhongshan Talon Gifts & Crafts Co., Ltd",Chinese Mainland,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005IQXJ
"ZhuHai JinHui Gift & Souvenir Co., Ltd.",Chinese Mainland,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005I0M6
Zibo Jiatai Ceramics Company Ltd.,Chinese Mainland,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005I35I
"Zibo Toto International Trading Co., Ltd.",Chinese Mainland,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005J1PW
"Zibo Wencai Commercial and Trading Co., Ltd.",Chinese Mainland,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005J1UH
"Zibo Xinyuan Light Products Co., Ltd",Chinese Mainland,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005I16H
"Star (Hong Kong) Trading Co., Limited",Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005F7J8
"Besrey Co.,Limited",Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FGXT
C-secure Limited,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005HG55
CMG Manufacturing Limited,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DP25
Cypress Air Technologies Limited,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DQGY
Dreamart,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FH47
"Hai Shang Ming Zhu Printing Co., Limited",Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FIJX
Hantang Group (HK) Limited,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FGYQ
"Hong Kong Xiaoman Technology Co., Limited",Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FH61
"Ka Fei Co., Limited",Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005JBTA
"Leader Import & Export Co.,Ltd",Taiwan,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005HJYN
New Times Global Limited,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005HGFB
"Ningbo B&C Trophy Co., Ltd.",Chinese Mainland,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FIF9
"Ningbo Topway Stationery&Promotion Co., Limited",Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005F4UE
PMS International Far East Limited,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DXC3
"Rainbow Fashion Accessories Co., Ltd.",Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005HBK1
S. Global (HK) Limited,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005IV05
SF Scm Limited,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FGZN
"Unimass Co., Limited",Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FSAE
Vogue Metal Manufactory Zhongshan Co Ltd,Chinese Mainland,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005EP9K
"Winbo Gifts Co., Limited",Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DR09
"Yanaa Industrial Co., Limited",Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FH0J
"Zibo HG Ceramics Co., Limited",Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DXWF
Acme Create Limited,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DQLJ
"Ankang Ziyang Pegasus Gifts Co., Limited",Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FH3A
Art Eagle Limited,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DPBE
Artistic & Creative (H.K.) Limited,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DPD8
Asia International Trading Company,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DQMG
Aurora Hong Kong Company,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DTKJ
Baichang Hong Kong Industry Limited,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DWZ7
Boxedin Limited,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DP7Q
Brilliance Hong Kong Company,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DTGV
Bshine Hongkong Limited,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FJXQ
"China SY Group Co., Limited",Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005E7HE
"China-Base Taizhou Foreigntrade Co., Limited",Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FS9H
"Chinfai (HK) Technology Co., Limited",Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005F21V
Circle China Limited,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DT5S
"Conquer Industry Co., Limited",Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DTP4
Containpromo Manufacturing Ltd.,Hong Kong,['Booth: 1B-E37   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005F4QQ
D&Z Industries (HK) Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005E7K5
DNG Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FIKU
"DY (HK) Group Co., Limited",Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DQND
Diller Hong Kong International Group Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005E7L2
Dopa Lupa International Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005IBHA
Eternal Nice Holdings Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DT7M
Evercheering (H.K.) Company Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005HK7V
Fiber Vision Technologies Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DX10
"Fine Bright Print Packaging (HK) Co., Limited",Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DQKM
"Foxcan Industrial Holdings (HongKong) Co., Limited",Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005GYN5
Global Trade Promotions Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005IRBC
Good Living Houseware Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005E7MZ
"Grandure Industry & Trading Co., Ltd.",Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DXQX
Green Source Company,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DXEX
"Haikun (Hong Kong) Technology Co., Limited",Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DQWM
Han Wei Technology (H.K.) Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DT8J
Hao Tin Trading Company Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FGPH
"Hl Green Lighting Co., Limited",Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FJYN
Homesweet Industrial Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DX4R
Hong Kong Red Star Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FSBB
Hong Kong Young Dream International Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DTQ1
"Huasheng (HK) Group Co., Limited",Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DQXJ
"Huizhou Chinfai Electronic Co.,Limited",Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FH8V
"Jiexi Import & Export Co., Limited",Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DTHS
"Jinxiangxian Shengyada Pencil Co., Limited",Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DXFU
K Laser Technology (H.K.) Company Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005G0L9
"KTL (Hong Kong) Industrial Co., Limited",Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DTRY
Kangxin Children Product (HK) Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005E7NW
Kelri Company Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DTAD
Kingtex View Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005EH2D
Kit Shing Lighting (HK) Company Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005IM28
"LHS Technology Co., Limited",Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DQQ4
Le Kit Enterprises Company Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005F20Y
Limr International Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FS7N
Lychee Exploration Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DTXG
Lychee Wines Company Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DTYD
"Shenzhen Wanbo Technology Co., Limited",Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DXHO
"Guangzhou Malishaedu Co., Limited",Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DQSY
Mugbaby International Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DX6L
New Bright Industrial Company,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DTIP
Newcastle Manufacturing Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DPCB
Ningbo Imex Lighting Company Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FJZK
OKE International Company Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005F7HE
"Saite Imp & Exp Co., Limited",Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DTE1
"Seago Electric Co., Limited",Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FB2J
"Seung Xi (HK) Group Co., Limited",Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DQYG
Shangyu Industrial Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DQZD
"Shenzhen Sunled Stationery & Gifts Co., Limited",Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005F23P
Somme Limited,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FGT5
Sosolnet Technology Co,Hong Kong,['Booth: 1A-C08   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DXA9
"Stronglumen Opto Co., Limited",Hong Kong,['Booth: 1A-F16   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005FK0G
Sumwin International Limited,Hong Kong,['Booth: 1A-F16   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DXD0
Supo Star Development Limited,Hong Kong,['Booth: 1A-F16   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005JKZJ
"Tonglu Huayuan Imp & Exp Co., Limited",Hong Kong,['Booth: 1A-F16   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DQUS
"Tonglu Seven Imp&Exp Co., Limited",Hong Kong,['Booth: 1A-F16   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005F4ZZ
"Topfly Headwear & Bag Co., Limited",Hong Kong,['Booth: 1A-F16   |   Deluxe Gift Ideas   |   '],/event/hkgiftspremiumfair/en/exhibitor/1S005DXJI
