,url,Nature of Business,Location,Main Categories,Contact Person,Position,Office Address,Country/Region,Major Markets,Total Employees,Year of Establishment,Annual Turnover,Brands
569,https://sourcing.hktdc.com/en/Supplier-Store/Profile/AP-Gems-HK-/1X08ZVHY,Wholesaler,Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Akhil Surana,,"Room M2B-1, 7/F, Kaiser Phase Estate Phase 3, 11 Hok Yuen Street HungHom",Hong Kong,,,,,
570,https://sourcing.hktdc.com/en/Supplier-Store/Profile/AASHI-FACETS-HK-LIMITED/1X0B1ZY5,"Exporter, Importer, Wholesaler",Hong Kong,Loose Stones & Raw Materials,Mr Tejas Domadia,Director,"Flat/Room 602, 6/F Winfield Commercial Building 6-8 Prat Avenue Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
571,https://sourcing.hktdc.com/en/Supplier-Store/Profile/AAYU-HK-LIMITED/1S00O0SAE,"Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,Loose Stones & Raw Materials,Mr ZADAFIYA PRASHANT BHARATBHAI,DIRECTOR,UNIT-501 HART AVENUE PLAZA 5-9 HART AVENUE TST Hong Kong,Hong Kong,"Chinese Mainland, Hong Kong, Worldwide",1 - 5,2019,"US$ 1,000,000 - 4,999,999",AAYU HK LIMITED Certificate Name Issued By Certificate Type Valid Date CATEGORY-A CUSTOMES AND EXCISE DEPARTMENT Others 08 Dec 2023 - (N/A) LOOSE DIAMONDS SINGLE CUT & FULL CUT NATURAL DIAMONDS SMALL SIZE DIAMONDS
572,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Amethyst-Kingdom-Co-Ltd/1X005AAW,"Distributor, Retailer",Hong Kong,"Costume & Fashion Jewellery, Decoration & Crafts, Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Ms Tellus Chow,,"Unit M29, 2/F, Phase 3, Kaiser Estate, 11A Hok Yuen Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,"Hong Kong, Worldwide ODM OEM",,1994,,
573,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Apex-Diamonds/1X00A3CF,Manufacturer,Hong Kong,"Jewellery & Watch, Watches & Clocks",Mr Shah Shah,Manager,"Rm 1505, Peninsula Square, 18 Sung On St, Hung Hom, Kowloon, Hong Kong",Hong Kong,"Central & South America, Eastern Europe, Middle East, North America, Scandinavia, Western Europe, Worldwide ODM OEM",,1991,,
574,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Aqua-Pearl-Ltd/1X03JX09,,Hong Kong,,ANKUR SHAH,DIRECTOR,"Flat B, 6/F, Valiant Commercial Building, 22-24 Prat Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
575,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Argo-Diam-Limited/1X08X4L3,"Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Mit Shah,,"Room 704, 7/F, Guardforce Centre, 3 Hok Yuen Street East, Hung Hom, Kowloon,",Hong Kong,Worldwide,,2010,,"Argo Diam, Innaya Jewelry"
576,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Beauty-Gems-Limited/1S00OJ0Y6,,Hong Kong,,Anil Khatod,,"Unit 908, 9/F Multifield Plaza 3-7A Prat Avenue Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
577,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Brink-s-Hong-Kong-Limited/1X09Y1O9,"Export Agent, Import Agent, Professional Association, Service Company",Hong Kong,,Mr Tommy Wong,,"10/F, Kailey Tower, 16 Stanley Street, Central, Hong Kong",Hong Kong,"Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide Certificate Name Issued By Certificate Type Valid Date Hong Kong Authorized Economic Operator - - -",,,,
578,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Cahaya-Pearls-Jewellery-Company/1X0ANLQJ,"Exporter, Importer, Manufacturer",Hong Kong,"Costume & Fashion Jewellery, Fine Jewellery, Loose Stones & Raw Materials",Miss Yvonne Triastuti,,"D2,4/F, Hang Fung Ind building, Phase 2, No 2 G Hok Yuen streets, Hung hom",Hong Kong,"Chinese Mainland, Eastern Europe, Hong Kong, Korea, Scandinavia",1 - 5,2012,"US$ 50,000 - 99,999",CAHAYA JEWELLERY DAMA CAHAYA
579,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Chan-s-Trading-Co/1X009X63,"Exporter, Wholesaler",Hong Kong,"Costume & Fashion Jewellery, Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr -Simon Chan,Director,"Rm K19, 1/F, Kaiser Estate PH2 51 Man Yue Street Hunghom, Kowloon, Hong Kong",Hong Kong,Worldwide,1 - 5,1984,"US$ 50,000 - 99,999",
580,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Famous-Group-Limited/1X07QTH4,"Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Miss Kayin Hui,Sales & Marketing Manager,"Rm 14, 11/F, Tower B Hunghom Comm Centre, 37-39 MA Tau Wai Rd, To Kwa Wan, KL, Hong Kong",Hong Kong,,1 - 5,2006,,CIMMINO ODM OEM
581,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Cratons-Limited/1X0AMSQY,Importer,Hong Kong,Loose Stones & Raw Materials,Mr Ghanshyam Gadhiya,director,"Unit 1, 9/F, Workingport Comm Bldg, 3 Hau Fook St, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,Hong Kong,1 - 5,2018,"US$ 50,000 - 99,999",
582,https://sourcing.hktdc.com/en/Supplier-Store/Profile/D-P-Diamond-HK-Limited/1X07QXNM,"Exporter, Importer, Wholesaler",Hong Kong,Loose Stones & Raw Materials,Mr Satish Goyani,Director,"Rm 1408, 14/F, Hart Avenue Plaza, 5 - 9 Hart Avenue Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,"Chinese Mainland, North America, Worldwide",1 - 5,2012,,
583,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Diji-Diamonds-Ltd/1X057NW7,Exporter,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Jimit Shah,Director,"UNIT 1508, 15/F PENINSULA SQUARE, 18 SUNG ON STREET, HUNG HOM KOWLOON, HONG KONG.",Hong Kong,Worldwide,1 - 5,2009,,
584,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Emergreen-Exports/1X001ACU,Manufacturer,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Ghulam Ansari,Proprietor,"15/B, Alpah House, 27-33 Nathan Road, Kowloon, Hong Kong.",Hong Kong,"Central & South America, Middle East, North America",1 - 5 View details Factory & Facility Loyalty Award for September Jewellery & Gem Fair Factory circa 1965(No Electric motors) The sawing blade is rotated by hand wheel,1976,,
585,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fancy-Gems/1X009H4H,"Exporter, Manufacturer",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Jaffar Sadhik,Partner,"Flat I, 17/F Far East Mansion 5-6 Middle Rd TST, Kln., Hong Kong",Hong Kong,"Korea, Middle East, North America, Taiwan, Worldwide",6 - 10,1991,"US$ 1,000,000 - 4,999,999",Fancy Gems
586,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Fresh-Pearl-HK-Limited/1X0AMRVW,,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Jayesh Jariwala,Director,"Unit 10, 15/F, Winfield Comm Bldg, 6-8 Prat Ave, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
587,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gallant-Gems-Co/1X009Z7W,"Exporter, Importer, Manufacturer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Ms Janis Ho,Manageress,"Flat B, 11/Fl South Sea Apartments, 81 Chatham Road, Tsim Sha Tsui, Kowloon, Hong Kong.",Hong Kong,"Australasia, Eastern Europe, Hong Kong, Japan, Korea, Other Asian Countries, Southeast Asia, Taiwan, Western Europe",,1975,,
588,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gem-Diamond-Corp/1X009HST,"Manufacturer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Ashwin Kumar,Proprietor,"21 Floor, Flat F No. 8 Hart Avenue Tsim Sha Tsui, Kowloon, Hong Kong.",Hong Kong,"Chinese Mainland, Hong Kong, Southeast Asia, Worldwide",,1979,,
589,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gem-Smart-Jewellery-Co/1X009ZEP,Manufacturer,Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Miss Agnes Chan,Manager,"Room 410, 4/F, Block A, Focal Industrial Centre, 21 Man Lok Street, Hunghom, Kowloon, Hong Kong",Hong Kong,"Australasia, Central & South America, Eastern Europe, Japan, North America, Scandinavia, Southeast Asia, Western Europe ODM OEM",,,,
590,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gem-Stones-HK-Company/1S00O2GQE,,Hong Kong,,Mr Nikunj Punglia,,,Hong Kong,,,,,
591,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Gemgold-Int-l/1X009ZGN,Manufacturer,Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr P.V. Naidu,Proprietor,"Room 1102, Cfc Tower, 22-28 Mody Road, Tsim Sha Tsui, Kowloon, Hong Kong.",Hong Kong,"Chinese Mainland, Hong Kong, Japan, Korea, Other Asian Countries, Southeast Asia, Taiwan ODM OEM",,,,
592,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Glitter-Success-Ltd/1X009ZPE,Manufacturer,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Shah Amit Mahendra Kumar,Director,"Room 1401, 14/F, Block 1, Hart Avenue Plaza, 5-9 Hart Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,"Chinese Mainland, Hong Kong, Japan, Middle East, North America, Southeast Asia, Taiwan, Worldwide",6 - 10,1989,,
593,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Glory-Pearl-Hong-Kong-Co-Ltd/1S00OFM28,,Hong Kong,,Miss Sufang Jin,,,Hong Kong,,,,,
594,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Diamond-Limited/1X0B1X90,"Buying Cooperative, Distributor, Export Agent, Import Agent, Importer, Wholesaler",Hong Kong,Loose Stones & Raw Materials,Mr Leo Yuk-Fung Shek,Manager,"Unit 5, 12/F, Hilder Ctr, 2 Sung Ping St, Hung Hom, Kowloon, Hong Kong",Hong Kong,"Chinese Mainland, Hong Kong, Korea, Middle East, North America, Other Asian Countries, Southeast Asia, Worldwide",11 - 15,2010,"US$ 10,000,000 - 49,999,999",
595,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Jewellery-Jade-Mfrs-Association/1X002L27,Trade/Industrial Organisation,Hong Kong,"Government Organizations, Organizations & Trade Associations, Printing & Publishing Services, Professional Services, Quality Inspection, Compliance & Testing Service",Ms Catherine Chan,General Manager,"Flat A, 12/F, Kaiser Estate Phase 1, 41 Man Yue Street, Hung Hom, Kowloon, Hong Kong.",Hong Kong,Worldwide,51 - 100,1965,,
596,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Jewelry-Mfrs-Association/1X00A10X,"Professional Association, Service Company",Hong Kong,"Fine Jewellery, Jewellery & Watch, Jewellery & Watch, Marketing & Public Relations, Organizations & Trade Associations, Printed Matters, Printing & Publishing Services, Professional Services, Stationery",Mr - Cheung,General Manager,"Unit G, 2/F., Kaiser Estate, Phase II, 51 Man Yue Street, Hunghom, Kowloon, Hong Kong",Hong Kong,,,1988,,
597,https://sourcing.hktdc.com/en/Supplier-Store/Profile/IDC-International-Ltd/1X057NPE,"Exporter, Manufacturer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Jain Alok,Director,"Unit B79 & B81, 2/F, Hung hom Square, 37-39 Ma Tau Wai Rd, Hunghom, KL, Hong Kong",Hong Kong,"Middle East, Western Europe ODM OEM",,2009,,
598,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ideal-Impex-HK-Limited/1X07QVSN,"Exporter, Importer, Manufacturer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Vicky Desai,Director,"B/4, 9th Floor, Prat Mansion, 26-36 Prat Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,"Southeast Asia, Western Europe",,,,
599,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jade-Supplier-International-Limited/1X0AC60I,"Exporter, Importer, Manufacturer",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Joe Cheung,General Manager,"Room 6-7, 2/F, Kwong Hing Building, 543 Canton Road, Yau Ma Tei, Kolwoon, Hong Kong",Hong Kong,Worldwide,26 - 50,,"US$ 250,000 - 499,999",
600,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jhalak-Diam-Limited/1X07332P,"Manufacturer, Retailer",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Sunny Shah,Director,"Unit 512A, 5/Fl., Fu Hang Industrial Building, 1 Hok Yuen Street East, Hunghom, Kln., Hong Kong",Hong Kong,"Chinese Mainland, Hong Kong ODM OEM",,,,
601,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Junedear-Core-Company-Limited/1S00OUPUT,,Hong Kong View details Factory & Facility,,Ms May Yeung,,,Hong Kong,,,,,
602,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Kin-Chong-Gems-Jewellery-Fty-Ltd/1X009JJW,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch, Jewellery Parts & Tools, Loose Stones & Raw Materials",Mrs Heidi Mak,Manager,"Flat A, 6/F, Summit Building, 30 Man Yue Street, Hunghom, Kowloon, Hong Kong",Hong Kong,"North America, Southeast Asia, Taiwan, Western Europe",,1981,,
603,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Kingdom-Gems-Co/1X009JQP,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Costume & Fashion Jewellery, Fashion Accessories, Fashion, Eyewear & Accessories, Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Ms Suky Wong,Manager,"12A, Alpha House, 27-33 Nathan Road, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,"Chinese Mainland, Japan, Other Asian Countries, Worldwide",6 - 10,1985,,
604,https://sourcing.hktdc.com/en/Supplier-Store/Profile/La-Peregrina-Ltd/1X009K75,"Exporter, Importer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Anthony To,Director,"Suite C-D, 18/F. Cameron Plaza, 23-25A Cameron Road, Tsim Sha Tsui, Kowloon, Hong Kong.",Hong Kong,Worldwide,1 - 5,1999,"US$ 1,000,000 - 4,999,999",La Peregrina Ltd.
605,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Lak-To-Jewellery-Manufacturer/1X009KA2,"Exporter, Manufacturer",Hong Kong,"Decoration & Crafts, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials, Jewellery & Watch, Loose Stones & Raw Materials",N. H. Ng,Owner,"Room A, Unit I, Summit Building, No. 30 Man Yue Street., Hunghom, Kowloon, Hong Kong.",Hong Kong,Worldwide ODM OEM,,1970,,
606,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Little-Star-Limited/1X00CLAZ,"Exporter, Importer, Manufacturer, Retailer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Alpesh Mehta,Managing Director,"po box 91115 tst Lee Wai Comm. Bldg., 1-3 Hart Avenue, Tsimshatsui, Kowloon, Hong Kong.",Hong Kong,"Chinese Mainland, Hong Kong, Middle East, Southeast Asia, Worldwide",1 - 5,2003,"US$ 1,000,000 - 4,999,999",
607,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Meena-Diam-HK-Limited/1X07QVWJ,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Nikul Godhani,Director,"Unit 401, 4/F, Hard Avenue Plaza, 7-9 Hard Avenue, Tsim Sha Tsui, Kowloon, Hong Kong.",Hong Kong,,,,,
608,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Millennium-Gems/1X06ATG5,"Exporter, Importer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Prashant Chhajed,Director,"Flat D, 12/F., Union Mansion, No. 33-35 Chatham Road south, TST, Kowloon, Hong Kong",Hong Kong,Worldwide,,,,
609,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ming-Hing-Gem-Co-Ltd/1X009LXC,"Buying Office, Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Tommy Auyeung,,"9Q Kaiser Estate Stage 3, 11 Hok Yuen Street, Hung Hom, Kowloon, Hong Kong.",Hong Kong,"Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Southeast Asia, Taiwan, Western Europe, Worldwide",51 - 100,,,MING HING GEM/ 明兴宝石 ODM OEM
610,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ming-s-Collection-Co/1X003QN7,"Exporter, Manufacturer",Hong Kong,"Costume & Fashion Jewellery, Fine Jewellery, Jewellery & Watch",Wai Ming Yau,Director,"Flat A, 9/F, Kim Tak Building,328-342A Nathan Road, Yau Ma Tei, Kowloon., Hong Kong.",Hong Kong,"Chinese Mainland, Japan, Taiwan",,1991,"US$ 500,000 - 999,999 ODM OEM",
611,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Miracle-Diam-Limited/1X0AMRZS,,Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",NITIN GHORI,DIRECTOR,"Unit 5, 6/F, Hart Avenue Plaza, 5-9 Hart Ave, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,,,,,
612,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Mokaa-HK-Limited/1S00OJYTN,"Manufacturer, Wholesaler",Hong Kong,Synthetic Diamonds & Gemstones Jewellery,Mr Mehul Sonani,Assistant Sales Manager,"Room 603, Chevalier House, 45-51 Chatham Road South, Tsim Sha Tsui Kowloon",Hong Kong,"Chinese Mainland, Hong Kong, Korea, North America, Southeast Asia, Worldwide",501 - 1000,2022,"US$ 10,000,000 - 49,999,999",Mokaa HPHT 3 Excellent Cutting Ideal Cut Brilliant Round Cut Fancy Shapes Tailor made IF/VVS/VS DEF color Fancy shape Round Full Cut form 0.80mm up
613,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Nam-Fung-Opal-Company/1X009MDT,"Exporter, Manufacturer",Hong Kong,"Decoration & Crafts, Jewellery & Watch, Loose Stones & Raw Materials",Mr Mr Dickson Hui Hui,Manager,"Hong Kong Tsimshatsui Mansion, 87 Nathan Rd., Tsim Sha Tsui, Kwoloon, Hong Kong.",Hong Kong,Worldwide,1 - 5,1988,"US$ 100,000 - 249,999",
614,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Nfcd-Limited/1X0AAP6R,Manufacturer,Hong Kong,Loose Stones & Raw Materials,Mr JATIN KHUNT,Director,"Room 1001, 10 Floor, Hart Avenue Plaza, 5-9 Hart Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,Worldwide,1 - 5,2016,"US$ 500,000 - 999,999",NFCD
615,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Nice-Diamonds-Limited/1X07QUF3,"Exporter, Importer, Manufacturer, Wholesaler",Hong Kong,"Jewellery & Watch, Loose Stones & Raw Materials",Mr Sheth Ashish,Director,"Rm B, 3/F., Cheerful Commercial Building, 116-118 Ma Tau Wai Road, Hunghom, Kln., Hong Kong",Hong Kong,Worldwide,,,,
616,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Opal-Empire-Gems-Co/1X073FGB,"Exporter, Manufacturer, Wholesaler",Hong Kong,"Costume & Fashion Jewellery, Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Ms Michelle Yuen,,"FLAT C,6/F,PAK SHING BUILDING, 31-37 JORDAN ROAD, KOWLOON Hong Kong.",Hong Kong,Worldwide ODM OEM Certificate Name Issued By Certificate Type Valid Date Australia Natural Matrix Opal - - - • Australia Natural Matrix Opal - - - • Australia Natural Matrix Opal - - - • Australia Natural Matrix Opal - - -,,1980,,
617,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Opal-Mine-Limited/1X009N21,Exporter,Hong Kong,"Decoration & Crafts, Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Mr Gary Ng Ng,Manager,"Hong Kong Burlington House, 92 Nathan Road, Tsim Sha Tsui, Kowloon, Hong Kong.",Hong Kong,"Central & South America, Scandinavia, Southeast Asia, Western Europe",1 - 5,1989,,
618,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Opals-Mine-Factory-Ltd/1X009N5Y,"Manufacturer, Wholesaler",Hong Kong,"Fine Jewellery, Jewellery & Watch, Loose Stones & Raw Materials",Ms Jessica Chan,Production and Marketing Manager,"Unit 906, Block A, Focal Industrial Centre, 21 Man Lok Street, Hung Hom, Kowloon, Hong Kong",Hong Kong,"Central & South America, Chinese Mainland, Eastern Europe, Japan, North America, Western Europe",11 - 15,1993,,
619,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Orange-Impex-HK-Limited/1S00OLUWI,"Exporter, Importer, Retailer, Wholesaler",Hong Kong,,Mr Archit Dhameliya,MANAGER,"Unit 2, 9/F Hart Avenue Plaza 5-9 Hart Avenue Tsim Sha Tsui, Kowloon, Hong Kong",Hong Kong,"Australasia, Central & South America, Chinese Mainland, Hong Kong, Japan, North America, Southeast Asia, Western Europe, Worldwide",1 - 5,2018,"US$ 1,000,000 - 4,999,999",orangeimpex View details Research & Development Quality Control
620,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Oro-Art-Jewellery-Co-Ltd/1X009NCR,"Buying Cooperative, Exporter, Manufacturer",Hong Kong,,Ms Lillia Chan,Sales Manager,"Hong Kong 41-43 Carnarvon Rd, TST, Kln, Hong Kong",Hong Kong,"Chinese Mainland, Southeast Asia, Western Europe",6 - 10,1993,"US$ 5,000,000 - 9,999,999 View details Factory & Facility",
621,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Parcel-Pro-H-K-Limited/1X08YF2P,Service Company,Hong Kong,"Logistics & Transportation, Professional Services",Mr Ken Kan,Business Development,"Unit 1105-1106, 11/F, Tower A, Hung Hom Commercial Centre, 39 Ma Tau Wai Road, Hung Hom Hong Kong",Hong Kong,"Australasia, Hong Kong, Japan, North America, Southeast Asia, Western Europe, Worldwide",,,,Parcel Pro Select Online insured shipping Online shipping International Shipping Package Shipping Express Shipping Jewellery Ship High Value Express High Value Ship Parcel Pro Hong Kong Parcel Pro Hong Kong - Contact Us Parcel Pro Brochure_HK UPS Capital Insurance Brochure
622,https://sourcing.hktdc.com/en/Supplier-Store/Profile/Perry-Gems-HK-Ltd/1X00NR4N,"Exporter, Wholesaler",Hong Kong,Loose Stones & Raw Materials,Miss Christine Shiu,Sales Executive,"Unit 1008, 10/F FU HANG INDUSTRAIL BUILDING 1 HOK YUEN STREET Hung Hom, Kowloon, Hong Kong",Hong Kong,Worldwide,6 - 10,2000,"US$ 10,000,000 - 49,999,999 View details Factory & Facility Research & Development Quality Control",
